'Trial'	'Answer'	'Accuracy'	'reactionTime'	'Time'	'EventName'
25	NaN	NaN	NaN	295.999962400000	'FixationCrossStart'
25	NaN	NaN	NaN	296.800490500000	'FixationCrossEnd'
25	'right'	1	0.452565300000000	297.284765000000	'25.L7b.jpg_Answer'
26	NaN	NaN	NaN	297.301646800000	'FixationCrossStart'
26	NaN	NaN	NaN	298.102237900000	'FixationCrossEnd'
26	'left'	1	0.726968400000000	298.853245100000	'26.Rad.jpg_Answer'
27	NaN	NaN	NaN	298.869951100000	'FixationCrossStart'
27	NaN	NaN	NaN	299.670484000000	'FixationCrossEnd'
27	'right'	1	1.07047710000000	300.772157600000	'27.L4d.jpg_Answer'
28	NaN	NaN	NaN	300.788866100000	'FixationCrossStart'
28	NaN	NaN	NaN	301.589387100000	'FixationCrossEnd'
28	'left'	1	1.35159660000000	302.974657500000	'28.Rai.jpg_Answer'
29	NaN	NaN	NaN	302.991348100000	'FixationCrossStart'
29	NaN	NaN	NaN	303.791870400000	'FixationCrossEnd'
29	'left'	1	0.901225900000000	304.726679800000	'29.Raj.jpg_Answer'
30	NaN	NaN	NaN	304.743369400000	'FixationCrossStart'
30	NaN	NaN	NaN	305.543906700000	'FixationCrossEnd'
30	'left'	1	0.813058900000000	306.378609900000	'30.Rah.jpg_Answer'
31	NaN	NaN	NaN	306.395286300000	'FixationCrossStart'
31	NaN	NaN	NaN	307.195831500000	'FixationCrossEnd'
31	'right'	1	0.553107100000000	307.780291800000	'31.L0a.jpg_Answer'
32	NaN	NaN	NaN	307.796896400000	'FixationCrossStart'
32	NaN	NaN	NaN	308.597438800000	'FixationCrossEnd'
32	'right'	1	0.591585700000000	309.215227100000	'32.L4a.jpg_Answer'
33	NaN	NaN	NaN	309.231922800000	'FixationCrossStart'
33	NaN	NaN	NaN	310.032316400000	'FixationCrossEnd'
33	'left'	1	1.21269200000000	311.267553100000	'33.Raf.jpg_Answer'
34	NaN	NaN	NaN	311.284330200000	'FixationCrossStart'
34	NaN	NaN	NaN	312.084883700000	'FixationCrossEnd'
34	'right'	0	1.10428160000000	313.219802600000	'34.Rae.jpg_Answer'
35	NaN	NaN	NaN	313.236548600000	'FixationCrossStart'
35	NaN	NaN	NaN	314.037183400000	'FixationCrossEnd'
35	'left'	1	0.672516200000000	314.738366800000	'35.Ram.jpg_Answer'
36	NaN	NaN	NaN	314.754912700000	'FixationCrossStart'
36	NaN	NaN	NaN	315.555458900000	'FixationCrossEnd'
