Frecuencia,Orientaciondecimal,Categoria,Tecla,FrecuenciaEspacial,Orientacion,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,Instrucciones2.started,Instrucciones2.stopped,Instrucciones3.started,Instrucciones3.stopped,instrucciones4.started,instrucciones4.stopped,Instrucciones5.started,Instrucciones5.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,keyrespTest.keys,keyrespTest.corr,keyrespTest.rt,keyrespTest.started,keyrespTest.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.92135696424806,,A,left,0.029606784821240302,92.8032993596319,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,110.26232109998818,None,left,1,0.7726993999676779,110.36242740007583,None,111.16269160003867,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.54003666902676,,B,right,0.0277001833451338,95.8512922719661,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,112.24644809996244,None,right,1,0.7800222000805661,112.34678070002701,None,113.14669490000233,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.56680278619933,,B,right,0.02783401393099665,96.5288594451205,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,114.230061499984,None,left,0,0.860461299889721,114.33037029998377,None,115.21513490006328,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.49624593065066,,B,right,0.027481229653253298,94.77058224420219,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,116.29762059997302,None,right,1,0.7929997999453917,116.3979405000573,None,117.21521030005533,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.57008034964243,,B,right,0.02785040174821215,96.9670686779622,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,118.29823229997419,None,left,0,0.649525300017558,118.39812610007357,None,119.06724110001232,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.92542074842919,,A,left,0.029627103742145947,92.4236926559239,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,120.16535260004457,None,right,0,0.686204900033772,120.26543100003619,None,120.98250519996509,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
6.03111075124221,,A,left,0.03015555375621105,95.9006178404004,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,122.06617640005425,None,left,1,0.5842428000178188,122.16628900007345,None,122.78385630005505,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.92221546221431,,A,left,0.02961107731107155,92.021271850516,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,123.86673360003624,None,left,1,1.2241768999956548,123.96683070005383,None,125.21694990003016,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.52463356259746,,B,right,0.0276231678129873,96.2787104930937,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,126.30055400007404,None,left,0,1.438098800019361,126.4010566000361,None,127.86966680001933,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
5.96918640283265,,A,left,0.02984593201416325,93.8158237586139,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,128.96836379996967,None,right,0,0.7794792999047786,129.06830729998183,None,129.86859189998358,None,,,,,AntonellaM,001,2023-07-20_10h44.23.599,PruebaGabor2,2022.1.3,59.5138196880542,
