Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.99445550840864,124.679166141761,F,right,0.0349722775420432,39,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.34954549999998,None,right,1,0.5338976000000457,182.44959330000006,None,183.01627000000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.19298125039768,126.10761504368,E,left,0.0309649062519884,40,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.10001480000005,None,left,1,1.5910105999998905,184.1998962,None,185.81825240000012,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.86652736200711,126.319753297367,F,right,0.03433263681003555,41,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.91727850000007,None,right,1,2.310316499999999,187.01696500000003,None,189.35127450000005,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.0265706931507,120.167692799951,E,left,0.0301328534657535,42,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.43492319999996,None,left,1,0.6800367000000733,190.53499439999996,None,191.235236,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.02088680300604,126.27240311488,F,right,0.0351044340150302,43,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.31888430000004,None,right,1,0.5167705999999725,192.41890160000003,None,192.95231090000016,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.00019864445886,120.13825962872,F,right,0.0350009932222943,44,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.03618359999996,None,right,1,0.49484050000000934,194.135892,None,194.6528019,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.78855301886482,123.604426673208,F,right,0.033942765094324104,45,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.73661990000005,None,right,1,0.45849380000004203,195.8366529,None,196.32019839999998,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.91691295700039,122.267645826549,F,right,0.03458456478500195,46,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.40399509999997,None,right,1,0.5269637999999759,197.50376260000007,None,198.05375019999997,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.23949990267797,128.9771791325,E,left,0.03119749951338985,47,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.13771910000014,None,right,0,0.6576844000001074,199.2377219,None,199.9225689,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.01183958654925,127.354086641192,E,left,0.03005919793274625,48,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.00489760000005,None,left,1,0.7179390999999669,201.10490530000015,None,201.85508640000012,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
